1:nfix,Building number,Climate,Building use,Roof height factor,Ventilation,Shading setpoint,Lighting density,W2WR,U-value walls,U-value roof,U-value floors,U-value windows,Carbon intensity of construction,Cooling setpoint,Cooling setback,Heating setpoint,Heating setback,Lighting setpoint,Occupant density,Equipment gains,g-value,Infiltration
3183,3863,3,2,0.240050973,0.00027247,344.9246329,2.98185702,0.418900657,0.352250583,0.352250583,0.352250583,1.234717824,45,28.24363074,4,19.51375006,4,400,30.1413982,2.471853272,0.555555556,5.16E-05
3184,8755,8,2,0.296696599,0.000147423,304.5106807,2.467948581,0.567676383,0.73697823,0.73697823,0.73697823,2.381814459,45,26.22602242,4,20.25429802,4,400,43.73383161,1.723658125,0.555555556,9.01E-05
3185,1611,1,2,0.005934002,0.000250474,115.0014499,1.862688552,0.449573281,0.565073731,0.565073731,0.565073731,1.573372415,45,28.45305617,4,19.79751009,4,400,26.97334356,2.537436329,0.555555556,6.11E-05
3186,6861,5,2,0.341970314,0.000297458,254.6488166,2.054642578,0.162431218,0.992006371,0.992006371,0.992006371,1.695813356,45,27.36700063,4,18.67580869,4,400,37.15988446,2.278205923,0.555555556,6.44E-05
3187,8823,1,2,0.157730622,0.000180499,85.17376781,2.663017221,0.829874901,0.319380916,0.319380916,0.319380916,0.945665004,45,26.86057404,4,21.26109306,4,400,32.92935805,2.028407271,0.555555556,4.00E-05
3188,6410,23,2,0.234670349,0.00022376,204.4816384,1.573598819,0.706664632,0.460127237,0.460127237,0.460127237,2.23832277,45,24.77844024,4,19.61838269,4,400,35.16873526,2.202578475,0.555555556,8.17E-05
3189,2261,25,2,0.062686838,0.00017822,55.06995171,2.36929031,0.276036877,0.845288929,0.845288929,0.845288929,1.293375632,45,27.98138324,4,20.43666441,4,400,34.9113705,2.155219482,0.555555556,5.34E-05
3190,8629,25,2,0.376652814,0.000213775,314.6389121,2.947756422,0.313911742,0.131206082,0.131206082,0.131206082,2.044275569,45,27.31708269,4,21.00988499,4,400,38.35405315,1.934630101,0.555555556,7.44E-05
3191,866,1,2,0.123634036,0.000268224,185.2223402,2.154813245,0.693830964,1.165576661,1.165576661,1.165576661,1.047819773,45,26.45238469,4,18.943712,4,400,31.75374093,2.417300938,0.555555556,4.49E-05
3192,9030,18,2,0.315840016,0.000231524,138.5272619,1.725389183,0.609917787,0.684331343,0.684331343,0.684331343,0.828664796,45,27.05285572,4,21.71447273,4,400,40.5072166,2.512134115,0.555555556,3.11E-05
3193,9768,1,2,0.181334047,0.000165828,281.6108617,2.617015962,0.37921679,0.514671745,0.514671745,0.514671745,1.825097123,45,26.51135735,4,18.02429038,4,400,29.28759352,1.886787115,0.555555556,6.79E-05
3194,11315,15,2,0.270493071,0.000201558,108.6802751,2.800358085,0.217164899,0.932340476,0.932340476,0.932340476,1.511673613,45,25.72473498,4,19.94990023,4,400,36.38597958,2.092982943,0.555555556,5.95E-05
3195,7033,1,2,0.030001329,0.000275851,231.7687601,1.905619531,0.797010878,0.257467665,0.257467665,0.257467665,2.456650896,45,27.8376835,4,20.07990227,4,400,33.52862196,2.240685084,0.555555556,9.88E-05
3196,7082,4,2,0.353037189,0.000159738,38.57661039,2.34252853,0.864520882,0.402988574,0.402988574,0.402988574,1.163989062,45,27.65105774,4,19.17881397,4,400,35.72532369,1.959437393,0.555555556,4.92E-05
3197,1450,16,2,0.14980096,0.000242945,221.6014281,1.635473129,0.14629571,0.790395441,0.790395441,0.790395441,1.914114153,45,26.79737734,4,20.755554,4,400,34.19555056,2.316892537,0.555555556,7.04E-05
3198,1438,22,2,0.210639648,0.000289753,168.7483037,2.181524968,0.459275719,0.08501716,0.08501716,0.08501716,1.354189693,45,25.89721783,4,20.60982861,4,400,39.22096404,2.736597548,0.555555556,5.51E-05
3199,7368,4,2,0.088878166,0.00019295,331.7389393,2.885834894,0.526597332,1.117140658,1.117140658,1.117140658,2.162661673,45,28.86035672,4,19.42542855,4,400,30.63817995,1.574962577,0.555555556,7.86E-05
3200,9732,14,2,0.162190533,0.000246197,305.6936848,2.105507046,0.19113546,0.673519144,0.673519144,0.673519144,1.275849065,45,24.54226215,4,20.97219251,4,400,34.55352607,2.446559113,0.555555556,5.28E-05
3201,47,14,2,0.293703378,0.000250672,98.1753549,1.949447064,0.114626692,1.058879494,1.058879494,1.058879494,0.967663424,45,26.38884454,4,20.59894698,4,400,36.2235962,1.974398787,0.555555556,4.12E-05
3202,8969,17,2,0.154541304,0.000296405,271.494444,1.781113621,0.476677012,0.35350033,0.35350033,0.35350033,2.376906196,45,25.34901418,4,22.00831448,4,400,32.95882568,1.472273328,0.555555556,8.98E-05
3203,11710,3,2,0.344964298,0.000180696,148.3278364,2.573324378,0.50933108,0.812730407,0.812730407,0.812730407,1.592386266,45,28.03933217,4,19.70875975,4,400,37.70596524,2.67825198,0.555555556,6.16E-05
3204,5974,13,2,0.07189954,0.000224895,341.405237,2.237483942,0.62913568,0.954920637,0.954920637,0.954920637,2.049620984,45,27.43791039,4,20.10041133,4,400,34.99221603,1.867977616,0.555555556,7.46E-05
3205,2837,3,2,0.225262308,0.000178105,158.1460467,2.842011547,0.359860805,0.208156466,0.208156466,0.208156466,1.029236613,45,26.98239724,4,18.55113237,4,400,41.39294487,2.489647221,0.555555556,4.41E-05
3206,2439,21,2,0.114420571,0.000214911,211.5432847,2.286799897,0.246882371,0.62582404,0.62582404,0.62582404,2.246652545,45,26.22124405,4,19.52379646,4,400,30.48484182,2.25341529,0.555555556,8.21E-05
3207,1388,26,2,0.386061617,0.00026811,48.31827164,1.679157678,0.76706071,0.528058116,0.528058116,0.528058116,1.270939851,45,28.20330102,4,20.80008262,4,400,36.9112085,2.10550747,0.555555556,5.27E-05
3208,7017,23,2,0.178267597,0.000232268,75.43209225,2.010631956,0.726163287,0.189400235,0.189400235,0.189400235,1.489248159,45,26.07496494,4,17.63350263,4,400,32.2209023,2.143282908,0.555555556,5.89E-05
3209,4241,2,2,0.319101804,0.000165321,264.7069457,2.718419782,0.256766341,1.151947399,1.151947399,1.151947399,2.464984113,45,28.86461886,4,20.26426354,4,400,36.97629523,2.190566324,0.555555556,0.000100491
3210,9560,10,2,0.033068541,0.000202303,125.6037211,2.512189542,0.343909976,0.437865571,0.437865571,0.437865571,0.810077986,45,27.5099897,4,21.031901,4,400,33.75487617,2.434412502,0.555555556,2.88E-05
3211,4589,17,2,0.26723052,0.000275346,294.8443973,1.807147192,0.663966244,0.89484864,0.89484864,0.89484864,1.830432421,45,26.72802004,4,19.34638939,4,400,40.96076345,1.949942629,0.555555556,6.80E-05
3212,5277,5,2,0.140270865,0.000158921,175.42178,2.991762802,0.599495699,1.041250833,1.041250833,1.041250833,1.37320031,45,25.63685616,4,20.41433953,4,400,33.10901783,2.563670455,0.555555556,5.57E-05
3213,7279,0,2,0.362371951,0.000243377,324.7553441,2.099403604,0.417623501,0.296731498,0.296731498,0.296731498,2.15774371,45,27.7178599,4,19.13815097,4,400,39.55067226,1.754006668,0.555555556,7.84E-05
3214,9591,14,2,0.098409024,0.000288935,65.57485759,1.529364926,0.179747061,0.723665433,0.723665433,0.723665433,1.185997391,45,27.10395216,4,19.86474719,4,400,28.8144363,2.015174395,0.555555556,5.00E-05
3215,11424,8,2,0.201304123,0.000193382,194.9133021,2.4248359,0.812327887,0.623652226,0.623652226,0.623652226,1.90535692,45,26.68130781,4,21.38787029,4,400,35.06744249,2.265501253,0.555555556,7.01E-05
3216,5676,0,2,0.25716925,0.000228424,234.4013885,2.648522065,0.151046637,0.787118964,0.787118964,0.787118964,0.75933031,45,27.03391015,4,18.99674113,4,400,38.9939517,2.082336394,0.555555556,1.53E-05
3217,5452,3,2,0.041750416,0.000173967,105.1507965,2.04400586,0.831649495,0.401851827,0.401851827,0.401851827,1.786337488,45,26.57710195,4,20.49481841,4,400,33.45129783,2.22694201,0.555555556,6.68E-05
3218,11973,13,2,0.30571413,0.000218409,284.5641696,1.872650071,0.568846726,1.115934812,1.115934812,1.115934812,1.445142981,45,25.84854667,4,21.65426114,4,400,35.37772109,2.452204601,0.555555556,5.77E-05
3219,3248,4,2,0.196135252,0.000263961,135.2989268,2.480280801,0.43890281,0.081669402,0.081669402,0.081669402,2.414232914,45,27.81118567,4,19.79867683,4,400,27.44234555,1.824602398,0.555555556,9.31E-05
3220,3716,0,2,0.223853937,0.000140387,334.4310185,2.143031054,0.324563908,0.515922533,0.515922533,0.515922533,1.121358369,45,27.57944924,4,20.02955715,4,400,37.33451702,2.809325975,0.555555556,4.77E-05
3221,2667,2,2,0.077214191,0.000257335,165.0829586,2.937978726,0.692691132,0.687651706,0.687651706,0.687651706,1.847797952,45,26.81666353,4,18.76796689,4,400,31.80196993,1.641405795,0.555555556,6.85E-05
3222,10777,1,2,0.363248193,0.000290354,224.5734125,2.37974321,0.704859515,0.260718928,0.260718928,0.260718928,1.315644488,45,25.93122341,4,19.59894907,4,400,40.13797515,2.001086586,0.555555556,5.40E-05
3223,7911,16,2,0.134890228,0.00018731,35.24976909,1.587543941,0.287439774,0.933519984,0.933519984,0.933519984,2.093114476,45,28.59745937,4,20.68669362,4,400,34.07869195,2.361772285,0.555555556,7.60E-05
3224,5957,11,2,0.330220869,0.000153073,88.49998564,1.917629878,0.221310715,0.848740903,0.848740903,0.848740903,2.311438638,45,26.30366829,4,18.3018589,4,400,42.93447936,2.289809245,0.555555556,8.54E-05
3225,3672,18,2,0.171054753,0.000249864,251.6762087,2.810000564,0.789511181,0.461228866,0.461228866,0.461228866,1.533945181,45,28.40067344,4,20.19296435,4,400,34.67973844,2.04335112,0.555555556,6.01E-05
3226,7809,21,2,0.281895751,0.000283059,118.6674207,2.606606727,0.601606324,1.16660701,1.16660701,1.16660701,1.628615126,45,27.34689929,4,20.89330651,4,400,36.57080039,1.80314374,0.555555556,6.26E-05
3227,2342,11,2,0.016059578,0.000199859,301.8192273,1.711124354,0.384259825,0.134588956,0.134588956,0.134588956,0.902205687,45,26.92025772,4,19.4272641,4,400,31.04063699,2.633552151,0.555555556,3.73E-05
3228,9574,4,2,0.388316479,0.00023566,188.4512988,2.900282117,0.454202172,0.564068596,0.564068596,0.564068596,2.195077833,45,24.96064854,4,20.31971566,4,400,35.9027975,1.920317085,0.555555556,7.98E-05
3229,3334,8,2,0.110420104,0.00016136,311.6862276,2.192482802,0.5349271,0.733552594,0.733552594,0.733552594,1.225964639,45,27.88960321,4,19.23650677,4,400,29.81920123,2.398421092,0.555555556,5.13E-05
3230,4344,21,2,0.249581391,0.000205626,58.59880447,1.625282046,0.872002263,0.315884,0.315884,0.315884,2.004635573,45,27.25527425,4,19.95113721,4,400,38.11569137,2.167829207,0.555555556,7.31E-05
3231,1292,3,2,0.052475476,0.000271334,201.8483841,2.330335796,0.142180417,0.990932136,0.990932136,0.990932136,0.977658331,45,26.47417,4,21.22750315,4,400,32.59434645,2.117401365,0.555555556,4.17E-05
3232,474,15,2,0.056333754,0.000298992,94.4262439,2.877279421,0.269482849,0.276022446,0.276022446,0.276022446,1.812411982,45,27.62873848,4,19.75330757,4,400,41.78581891,2.242923574,0.555555556,6.75E-05
3233,10460,10,2,0.240840332,0.000183285,245.0877994,2.178818712,0.738391847,1.020681881,1.020681881,1.020681881,0.843538713,45,26.77658166,4,23.47040974,4,400,34.79056886,2.097538622,0.555555556,3.27E-05
3234,4374,18,2,0.104999333,0.000149017,144.5783398,1.597152132,0.651347059,0.602802776,0.602802776,0.602802776,2.496782384,45,25.86375685,4,20.62718319,4,400,36.71207526,1.869651061,0.555555556,0.000116235
3235,10713,6,2,0.395495044,0.00025332,275.2447757,2.298361246,0.331584093,0.702675355,0.702675355,0.702675355,1.469565251,45,28.75476631,4,18.93919717,4,400,30.71089184,2.498271857,0.555555556,5.83E-05
3236,7532,15,2,0.024799309,0.000212207,154.3963969,1.890827609,0.405346065,1.136857128,1.136857128,1.136857128,1.9284532,45,27.07142306,4,20.83579591,4,400,36.09683843,1.522966622,0.555555556,7.08E-05
3237,2835,9,2,0.278038815,0.000265404,345.1557207,2.779719786,0.586730411,0.174450647,0.174450647,0.174450647,1.150772396,45,26.53520433,4,19.56031711,4,400,29.49076423,2.683370998,0.555555556,4.88E-05
3238,10783,15,2,0.163877527,0.000222211,44.56900865,2.584931504,0.82470255,0.879618005,0.879618005,0.879618005,2.120869596,45,25.76611396,4,18.6696656,4,400,37.96268707,2.321738307,0.555555556,7.70E-05
3239,2059,7,2,0.33564031,0.000175418,215.2941552,1.699153852,0.192415123,0.422494824,0.422494824,0.422494824,1.394647486,45,27.86786257,4,20.15328857,4,400,32.83911041,1.961888064,0.555555556,5.63E-05
3240,9798,4,2,0.130934329,0.000204971,268.4562135,2.111102283,0.1022516,0.227595527,0.227595527,0.227595527,1.613826036,45,24.46714342,4,19.37469745,4,400,39.1877034,2.033052056,0.555555556,6.22E-05
3241,8316,23,2,0.371696295,0.000278011,71.68122649,2.909894586,0.883758016,0.974500326,0.974500326,0.974500326,2.340024886,45,27.94803406,4,21.09413176,4,400,33.22497882,2.280348708,0.555555556,8.71E-05
3242,958,25,2,0.082732583,0.000234994,298.5940424,2.366124893,0.521608087,0.547918303,0.547918303,0.547918303,0.932444166,45,27.29769482,4,20.3087303,4,400,35.18892512,2.52264964,0.555555556,3.92E-05
3243,6330,1,2,0.216968329,0.000168045,121.8532327,1.564587025,0.489442729,0.645544127,0.645544127,0.645544127,1.710154907,45,26.42752997,4,18.13218771,4,400,28.12347951,1.690981039,0.555555556,6.48E-05
3244,1796,12,2,0.187688478,0.000286307,328.504836,2.63650579,0.372479656,1.074954607,1.074954607,1.074954607,1.251264767,45,26.2499782,4,21.51839845,4,400,37.18178833,2.401787741,0.555555556,5.21E-05
3245,7599,21,2,0.309668685,0.000190756,171.6714436,2.022284858,0.641461897,0.114792666,0.114792666,0.114792666,2.278458431,45,28.5152332,4,19.91783915,4,400,32.06177858,1.924728196,0.555555556,8.36E-05
3246,11492,4,2,0.048634685,0.000156312,198.6624178,1.842323514,0.754343868,0.82922668,0.82922668,0.82922668,1.062691186,45,27.38656684,4,19.17509153,4,400,40.66930171,2.157396581,0.555555556,4.55E-05
3247,2846,22,2,0.251652188,0.000240771,61.82414502,2.453432759,0.234654144,0.36985592,0.36985592,0.36985592,2.0315946,45,26.88111213,4,20.45076484,4,400,33.96500273,2.207060357,0.555555556,7.40E-05
3248,11132,22,2,0.20828569,0.000215724,101.4003885,2.973200735,0.777179195,0.753415246,0.753415246,0.753415246,0.880866575,45,27.48233204,4,19.82498529,4,400,31.63263075,1.992661194,0.555555556,3.58E-05
3249,3892,19,2,0.092794616,0.000261275,238.1508088,2.084319958,0.208685426,0.583790604,0.583790604,0.583790604,1.665169222,45,26.94169177,4,21.80179446,4,400,37.55408497,2.348303932,0.555555556,6.36E-05
3250,3056,19,2,0.353827877,0.00022572,131.5482858,1.505675814,0.396494489,1.010373663,1.010373663,1.010373663,1.568850159,45,26.16847864,4,20.54682861,4,400,34.28203446,2.853528564,0.555555556,6.10E-05
3251,1363,9,2,0.144322767,0.000171261,288.3133569,2.391441977,0.614328935,0.33546561,0.33546561,0.33546561,2.288450421,45,28.28474843,4,19.0805745,4,400,39.90984478,1.64933755,0.555555556,8.42E-05
3252,1435,9,2,0.272846258,0.000292999,161.3321644,1.985248987,0.547601265,0.477727056,0.477727056,0.477727056,0.997234011,45,27.19816507,4,20.74182171,4,400,33.56049108,2.45497538,0.555555556,4.26E-05
3253,3648,0,2,0.026085634,0.000189958,338.1803578,2.683698297,0.466582939,0.865098963,0.865098963,0.865098963,1.973156485,45,26.34369545,4,19.65777662,4,400,38.67391255,1.831840832,0.555555556,7.21E-05
3254,6065,12,2,0.315048559,0.000142974,31.49920911,2.491933792,0.129409025,0.150665986,0.150665986,0.150665986,1.192823095,45,25.17009853,4,18.81590833,4,400,25.89746791,2.071017645,0.555555556,5.02E-05
3255,7177,1,2,0.186812998,0.000259923,228.3229861,1.790736167,0.859718723,1.182824706,1.182824706,1.182824706,2.212991043,45,28.11280246,4,20.06493007,4,400,35.50246193,2.219692609,0.555555556,8.06E-05
3256,11815,6,2,0.378982358,0.00028045,255.4267734,2.204044241,0.844421316,0.666804177,0.666804177,0.666804177,2.432153738,45,25.53016495,4,19.4796603,4,400,30.21071547,2.181139051,0.555555556,9.52E-05
3257,7650,3,2,0.119741999,0.000197253,84.75041687,2.818276661,0.163329748,0.494934921,0.494934921,0.494934921,1.412009259,45,27.76686395,4,20.97448607,4,400,35.77616462,2.134604871,0.555555556,5.68E-05
3258,1449,3,2,0.233904073,0.000150445,305.5700168,2.271670476,0.426229075,0.912812853,0.912812853,0.912812853,1.754852454,45,27.14397845,4,20.21903346,4,400,32.47103268,1.888577335,0.555555556,6.60E-05
3259,4595,23,2,0.068140618,0.000247238,114.9180767,1.660549832,0.55646553,0.240152442,0.240152442,0.240152442,0.778899835,45,26.63729792,4,18.42713174,4,400,38.39758043,2.372235976,0.555555556,2.31E-05
3260,967,22,2,0.33964154,0.000208351,315.4368639,2.728040884,0.680456802,0.386623663,0.386623663,0.386623663,2.070119062,45,26.01126426,4,21.27889589,4,400,34.47932367,1.760597642,0.555555556,7.52E-05
3261,7456,23,2,0.161621903,0.000274058,184.7021067,1.929237092,0.311840963,0.771750133,0.771750133,0.771750133,1.35054206,45,29.17583305,4,19.9867749,4,400,43.86961442,2.572068378,0.555555556,5.50E-05
3262,6705,13,2,0.297463642,0.000238327,205.5987969,1.746437915,0.299772094,0.066581601,0.066581601,0.066581601,1.884357576,45,27.55426115,4,19.29285883,4,400,31.23321989,2.308451739,0.555555556,6.95E-05
3263,11637,14,2,0.000479463,0.000164024,54.8493889,2.547987183,0.71748447,1.100987141,1.100987141,1.100987141,1.100024994,45,26.68845187,4,20.3784128,4,400,36.37604178,2.05735291,0.555555556,4.69E-05
3264,8897,15,2,0.149035987,0.000276959,107.5540963,1.834174587,0.350626788,0.691092955,0.691092955,0.691092955,1.963332391,45,27.22272189,4,20.09136549,4,400,29.6528194,2.195486557,0.555555556,7.18E-05
3265,11719,14,2,0.352032115,0.000200002,231.9559029,2.448395147,0.632109029,0.503499651,0.503499651,0.503499651,1.021590912,45,26.37283465,4,18.51746853,4,400,35.99209146,2.148929184,0.555555556,4.37E-05
3266,5736,19,2,0.088065374,0.000166983,137.6992464,2.640075699,0.769934541,0.948051317,0.948051317,0.948051317,2.209997724,45,25.2398166,4,19.53629464,4,400,32.76961947,1.943761282,0.555555556,8.05E-05
3267,7458,10,2,0.21007306,0.000230035,282.1254694,2.028966088,0.237744817,0.255174712,0.255174712,0.255174712,1.210336288,45,28.13962214,4,20.8121163,4,400,38.10440951,2.426250254,0.555555556,5.08E-05
3268,9712,17,2,0.182328244,0.000194235,167.5246295,2.34790512,0.124153297,0.396308153,0.396308153,0.396308153,1.669010406,45,27.46674519,4,18.89132972,4,400,34.69086455,1.736351631,0.555555556,6.37E-05
3269,3516,19,2,0.316591444,0.000288682,332.0242092,1.549112446,0.893159714,0.801648658,0.801648658,0.801648658,0.86420115,45,26.92743657,4,20.61266749,4,400,42.09014968,2.549290424,0.555555556,3.45E-05
3270,8808,23,2,0.030554366,0.000244241,37.68953741,2.128038847,0.505968584,0.069247062,0.069247062,0.069247062,2.299135627,45,26.13404556,4,21.93102615,4,400,30.89168891,2.273100801,0.555555556,8.47E-05
3271,11199,25,2,0.271294981,0.000158697,222.1744663,2.929576349,0.486303227,1.119374422,1.119374422,1.119374422,1.545354481,45,28.23239134,4,19.69959293,4,400,36.64369368,2.022312204,0.555555556,6.04E-05
3272,6435,20,2,0.063500628,0.000181686,254.0759227,2.591617023,0.420985566,0.748222673,0.748222673,0.748222673,1.326185005,45,26.0497012,4,20.42690047,4,400,31.97557178,1.983052193,0.555555556,5.43E-05
3273,9533,12,2,0.235235932,0.000295977,86.06067985,1.702725195,0.589869912,0.558384537,0.558384537,0.558384537,2.079942891,45,29.55395994,4,19.15112913,4,400,37.30112948,2.338559429,0.555555556,7.56E-05
3274,8678,0,2,0.12439801,0.000251711,304.2255741,1.885794292,0.802800854,0.994231362,0.994231362,0.994231362,1.08251196,45,27.57056646,4,19.85596395,4,400,34.02716129,2.65112946,0.555555556,4.63E-05
3275,7913,7,2,0.377658891,0.000146011,116.2249821,2.771572287,0.183013427,0.303602044,0.303602044,0.303602044,1.887351153,45,26.70335496,4,21.35912221,4,400,40.39169049,1.354002073,0.555555556,6.96E-05
3276,7973,18,2,0.005379292,0.000269586,314.1241601,1.616838184,0.253892174,0.448946369,0.448946369,0.448946369,1.428674427,45,25.48786609,4,17.38194763,4,400,33.3332819,2.481116061,0.555555556,5.72E-05
3277,8800,12,2,0.295896355,0.000212786,186.0505167,2.315299243,0.735301173,0.852041767,0.852041767,0.852041767,2.428312394,45,27.74790737,4,20.25487266,4,400,39.07370332,1.858886541,0.555555556,9.47E-05
3278,11712,19,2,0.156738096,0.00017959,204.2943323,2.861809137,0.673199929,0.128904355,0.128904355,0.128904355,0.802395777,45,27.1197445,4,21.04695668,4,400,27.61604867,2.110564938,0.555555556,2.77E-05
